session,depth,turn,step,inputTokens,cacheReadTokens,outputTokens,reasoningTokens,totalTokens,logicalContext,freshInput,reasoningChars,outputChars,nToolCalls
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,2,1268,503680,216,114,505164,504948,1268,470,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,3,232,505088,592,443,505912,505320,232,1589,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,4,1284,505856,1231,302,508371,507140,1284,1333,91,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,5,257,508160,339,0,508756,508417,257,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,6,267,508672,582,475,509521,508939,267,1742,49,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,7,323,509440,533,0,510296,509763,323,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,8,134,510208,620,112,510962,510342,134,435,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,9,160,510848,426,168,511434,511008,160,694,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,10,248,511232,406,0,511886,511480,248,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,11,188,511744,527,102,512459,511932,188,425,79,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,12,256,512256,408,108,512920,512512,256,445,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,13,198,512768,546,0,513512,512966,198,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,14,172,513408,202,38,513782,513580,172,189,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,15,169,513664,202,0,514035,513833,169,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,9,16,171,513920,816,0,514907,514091,171,0,3609,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,1,985,514816,856,647,516657,515801,985,2716,84,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,2,1254,516608,794,344,518656,517862,1254,1453,103,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,3,174,518528,333,0,519035,518702,174,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,4,169,518912,388,290,519469,519081,169,1318,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,5,313,519424,421,197,520158,519737,313,792,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,6,1355,520064,1833,947,523252,521419,1355,3773,99,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,7,162,523136,658,226,523956,523298,162,995,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,8,226,523776,586,0,524588,524002,226,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,9,218,524416,703,166,525337,524634,218,691,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,10,199,525184,475,131,525858,525383,199,481,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,11,208,525696,669,0,526573,525904,208,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,12,187,526464,207,105,526858,526651,187,525,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,13,202,526720,254,0,527176,526922,202,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,14,246,526976,271,0,527493,527222,246,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,15,192,527360,269,113,527821,527552,192,487,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,16,219,527744,205,0,528168,527963,219,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,10,17,226,528000,765,0,528991,528226,226,0,3548,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,1,939,528896,1727,1065,531562,529835,939,4478,108,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,2,152,531456,827,158,532435,531608,152,625,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,3,257,532224,512,244,532993,532481,257,1005,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,4,175,532864,646,133,533685,533039,175,579,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,5,227,533504,693,0,534424,533731,227,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,6,231,534272,269,45,534772,534503,231,196,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,7,187,534656,191,0,535034,534843,187,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,11,8,179,534912,794,0,535885,535091,179,0,3768,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,1,2176,535808,2056,1761,540040,537984,2176,6836,87,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,2,2446,540032,1632,787,544110,542478,2446,3228,74,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,3,154,544000,305,0,544459,544154,154,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,4,247,544256,668,312,545171,544503,247,1165,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,5,1142,545152,1163,1043,547457,546294,1142,4219,93,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,6,386,547456,520,0,548362,547842,386,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,7,184,548224,604,347,549012,548408,184,1438,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,8,364,548992,689,149,550045,549356,364,544,78,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,9,218,549888,103,0,550209,550106,218,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,10,237,550144,681,0,551062,550381,237,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,11,211,550912,191,93,551314,551123,211,385,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,12,290,551296,579,0,552165,551586,290,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,13,147,552064,235,130,552446,552211,147,441,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,14,155,552320,98,0,552573,552475,155,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,15,544,552448,576,0,553568,552992,544,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,16,142,553472,169,71,553783,553614,142,276,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,17,393,553728,737,0,554858,554121,393,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,18,152,554752,1096,194,556000,554904,152,826,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,19,224,555904,340,147,556468,556128,224,628,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,20,185,556416,219,0,556820,556601,185,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,12,21,216,556672,953,0,557841,556888,216,0,4479,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,13,1,1111,557824,1482,862,560417,558935,1111,3567,60,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,13,2,601,560384,778,205,561763,560985,601,828,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,13,3,145,561664,523,0,562332,561809,145,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,13,4,202,562176,721,42,563099,562378,202,164,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,13,5,134,563072,194,0,563400,563206,134,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,13,6,257,563200,799,0,564256,563457,257,0,3765,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,1,1117,564224,897,781,566238,565341,1117,3019,58,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,2,1005,566144,457,111,567606,567149,1005,457,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,3,228,567424,454,0,568106,567652,228,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,4,216,567936,873,217,569025,568152,216,998,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,5,239,568832,785,0,569856,569071,239,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,6,257,569728,145,0,570130,569985,257,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,14,7,189,569984,784,0,570957,570173,189,0,3477,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,1,1704,570880,1280,1149,573864,572584,1704,4619,83,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,2,738,573824,701,288,575263,574562,738,1174,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,3,203,575104,253,138,575560,575307,203,546,103,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,4,414,575488,96,0,575998,575902,414,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,5,153,575872,99,0,576124,576025,153,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,6,473,576000,868,0,577341,576473,473,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,7,235,577152,254,152,577641,577387,235,589,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,8,141,577536,99,0,577776,577677,141,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,9,398,577664,834,0,578896,578062,398,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,10,254,578688,345,243,579287,578942,254,988,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,11,152,579200,99,0,579451,579352,152,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,12,362,579328,558,0,580248,579690,362,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,13,198,580096,742,0,581036,580294,198,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,14,171,580992,232,57,581395,581163,171,233,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,15,209,581376,177,0,581762,581585,209,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,15,16,184,581632,851,0,582667,581816,184,0,4030,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,1,819,582656,517,398,583992,583475,819,1490,57,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,2,257,583808,98,0,584163,584065,257,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,3,324,584064,712,0,585100,584388,324,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,4,186,584960,224,0,585370,585146,186,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,5,200,585216,672,69,586088,585416,200,293,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,6,217,585984,165,0,586366,586201,217,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,16,7,180,586240,709,0,587129,586420,180,0,3038,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,1,1017,587008,702,585,588727,588025,1017,2485,94,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,2,135,588672,98,0,588905,588807,135,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,3,291,588800,655,0,589746,589091,291,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,4,224,589568,316,0,590108,589792,224,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,5,248,590080,548,44,590876,590328,248,189,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,6,240,590720,181,0,591141,590960,240,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,17,7,219,590976,710,0,591905,591195,219,0,3216,0
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,1,1158,591872,1126,1009,594156,593030,1158,4158,108,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,2,773,594048,98,0,594919,594821,773,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,3,201,594816,991,0,596008,595017,201,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,4,214,595840,252,154,596306,596054,214,606,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,5,158,596224,98,0,596480,596382,158,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,6,148,596480,339,0,596967,596628,148,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,7,149,596864,859,0,597872,597013,149,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,8,253,597760,187,0,598200,598013,253,0,0,1
session-92c9e38d-5c41-403b-8bd0-52dc0ac5c357,0,18,9,238,598016,856,0,599110,598254,238,0,3995,0
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,1,2733,7936,181,0,10850,10669,2733,0,108,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,2,5310,10752,269,60,16331,16062,5310,301,72,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,3,4312,16256,253,81,20821,20568,4312,349,70,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,4,5203,20736,299,133,26238,25939,5203,659,60,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,5,26481,26112,269,80,52862,52593,26481,389,148,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,6,19215,52736,329,190,72280,71951,19215,914,104,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,7,27094,72192,433,254,99719,99286,27094,1208,86,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,8,11855,99712,211,35,111778,111567,11855,176,0,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,9,2014,111744,324,160,114082,113758,2014,711,0,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,10,27697,114048,190,53,141935,141745,27697,279,0,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,11,31654,141824,320,147,173798,173478,31654,780,0,2
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,12,36054,173696,2331,311,212081,209750,36054,1493,126,1
00b48589-437f-4e6d-9dea-4db4e0da97f3,3,1,13,155,211968,2482,0,214605,212123,155,0,9155,0
00e8d90f-0854-4fba-84ad-ab19fe7fb462,2,1,1,2807,7936,246,102,10989,10743,2807,451,83,2
00e8d90f-0854-4fba-84ad-ab19fe7fb462,2,1,2,1553,10880,239,55,12672,12433,1553,242,92,3
00e8d90f-0854-4fba-84ad-ab19fe7fb462,2,1,3,965,12672,349,191,13986,13637,965,655,0,3
00e8d90f-0854-4fba-84ad-ab19fe7fb462,2,1,4,7333,13952,628,399,21913,21285,7333,1535,77,4
010532ac-1274-460b-a461-1b7566bc3f87,3,1,1,3234,7936,175,0,11345,11170,3234,0,85,3
010532ac-1274-460b-a461-1b7566bc3f87,3,1,2,14209,11264,633,107,26106,25473,14209,440,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,3,3545,25984,574,34,30103,29529,3545,155,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,4,2023,30080,366,37,32469,32103,2023,186,76,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,5,16477,32384,959,280,49820,48861,16477,1039,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,6,7889,49792,742,271,58423,57681,7889,1040,97,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,7,1519,58368,274,41,60161,59887,1519,159,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,8,363,60160,965,293,61488,60523,363,1219,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,9,137,61440,1146,333,62723,61577,137,1303,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,10,174,62592,639,185,63405,62766,174,777,73,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,11,639,63360,592,108,64591,63999,639,415,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,12,246,64384,606,94,65236,64630,246,396,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,13,289,65152,849,290,66290,65441,289,1129,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,14,7143,66176,720,286,74039,73319,7143,1057,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,15,221,73856,534,160,74611,74077,221,610,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,16,6744,74496,1382,777,82622,81240,6744,2407,67,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,17,729,82560,103,7,83392,83289,729,28,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,18,10901,83328,332,234,94561,94229,10901,763,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,19,3411,94464,391,284,98266,97875,3411,878,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,20,7117,98176,774,397,106067,105293,7117,1345,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,21,2496,105984,1617,867,110097,108480,2496,2472,93,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,22,880,110080,107,0,111067,110960,880,0,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,23,6656,110976,572,47,118204,117632,6656,187,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,24,16814,118144,1325,807,136283,134958,16814,2613,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,25,1006,136192,280,32,137478,137198,1006,118,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,26,336,137472,437,161,138245,137808,336,568,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,27,304,138240,220,28,138764,138544,304,107,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,28,217,138624,299,0,139140,138841,217,0,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,29,360,139136,572,80,140068,139496,360,249,71,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,30,2996,140032,1247,642,144275,143028,2996,2210,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,31,595,144256,234,85,145085,144851,595,310,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,32,367,145024,670,106,146061,145391,367,392,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,33,1253,146048,761,375,148062,147301,1253,1447,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,34,789,147968,730,180,149487,148757,789,647,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,35,1405,149376,589,325,151370,150781,1405,1220,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,36,261,151296,924,704,152481,151557,261,2463,84,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,37,4492,152448,280,33,157220,156940,4492,150,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,38,1076,157184,844,159,159104,158260,1076,519,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,39,1669,159104,534,80,161307,160773,1669,319,70,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,40,553,161280,609,225,162442,161833,553,734,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,41,157,162304,127,14,162588,162461,157,60,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,42,7158,162560,448,385,170166,169718,7158,1305,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,43,585,170112,629,147,171326,170697,585,587,77,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,44,444,171264,106,0,171814,171708,444,0,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,45,3633,171776,388,312,175797,175409,3633,1124,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,46,342,175744,120,45,176206,176086,342,204,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,47,1262,176128,660,175,178050,177390,1262,558,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,48,878,177536,225,119,178639,178414,878,435,0,1
010532ac-1274-460b-a461-1b7566bc3f87,3,1,49,3601,178560,1197,817,183358,182161,3601,2954,0,2
010532ac-1274-460b-a461-1b7566bc3f87,3,1,50,2399,183296,115,39,185810,185695,2399,188,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,1,3016,7936,262,62,11214,10952,3016,317,73,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,2,3163,11136,641,116,14940,14299,3163,472,0,3
03610d94-497f-4c66-86a1-26dedb722877,3,1,3,2940,14848,947,410,18735,17788,2940,1522,218,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,4,268,18688,432,24,19388,18956,268,110,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,5,1648,19328,573,305,21549,20976,1648,969,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,6,1224,21504,117,39,22845,22728,1224,176,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,7,1600,22784,510,431,24894,24384,1600,1493,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,8,2096,24832,196,117,27124,26928,2096,466,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,9,1752,27008,856,321,29616,28760,1752,1195,122,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,10,1631,29568,623,219,31822,31199,1631,845,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,11,4488,31744,658,440,36890,36232,4488,1522,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,12,1360,36864,372,48,38596,38224,1360,204,0,3
03610d94-497f-4c66-86a1-26dedb722877,3,1,13,910,38528,782,461,40220,39438,910,1798,114,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,14,752,40192,338,122,41282,40944,752,428,71,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,15,4688,41216,451,201,46355,45904,4688,674,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,16,6864,46336,504,224,53704,53200,6864,890,103,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,17,3209,53632,685,254,57526,56841,3209,941,117,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,18,3334,57472,836,364,61642,60806,3334,1298,87,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,19,3715,61568,830,334,66113,65283,3715,1309,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,20,3986,66048,1118,414,71152,70034,3986,1522,96,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,21,3705,71040,1641,970,76386,74745,3705,3195,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,22,1929,76288,1236,816,79453,78217,1929,2721,115,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,23,4737,79360,1025,421,85122,84097,4737,1590,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,24,889,85120,1573,1078,87582,86009,889,3856,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,25,7025,87552,1521,771,96098,94577,7025,2878,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,26,1912,96000,1453,918,99365,97912,1912,2532,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,27,2991,97920,805,478,101716,100911,2991,1350,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,28,845,101632,609,329,103086,102477,845,1101,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,29,2374,103040,964,345,106378,105414,2374,1127,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,30,186,106368,307,21,106861,106554,186,101,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,31,9968,106496,1778,1389,118242,116464,9968,4420,74,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,32,9696,118144,842,474,128682,127840,9696,1587,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,33,3439,128640,686,159,132765,132079,3439,636,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,34,202,132736,721,125,133659,132938,202,405,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,35,1955,133632,871,317,136458,135587,1955,1181,0,3
03610d94-497f-4c66-86a1-26dedb722877,3,1,36,843,136448,684,201,137975,137291,843,702,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,37,704,137856,779,294,139339,138560,704,1023,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,38,2082,139264,737,180,142083,141346,2082,685,0,3
03610d94-497f-4c66-86a1-26dedb722877,3,1,39,171,141952,323,118,142446,142123,171,478,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,40,584,142080,862,366,143526,142664,584,1430,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,41,1689,143488,672,216,145849,145177,1689,788,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,42,142,145792,257,146,146191,145934,142,567,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,43,317,146176,820,384,147313,146493,317,1464,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,44,3567,147200,420,180,151187,150767,3567,724,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,45,3800,151168,249,91,155217,154968,3800,417,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,46,1712,155136,14056,3551,170904,156848,1712,9515,59,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,47,207,170752,158,30,171117,170959,207,138,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,48,179,171008,698,299,171885,171187,179,1411,0,2
03610d94-497f-4c66-86a1-26dedb722877,3,1,49,155,171776,1228,0,173159,171931,155,0,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,50,142,173056,298,12,173496,173198,142,57,0,1
03610d94-497f-4c66-86a1-26dedb722877,3,1,51,212,173312,743,0,174267,173524,212,0,2353,0
061dc849-dc73-4073-a541-119ab5377aa9,3,1,1,2534,7936,211,0,10681,10470,2534,0,100,2
061dc849-dc73-4073-a541-119ab5377aa9,3,1,2,1647,10624,356,40,12627,12271,1647,211,67,3
061dc849-dc73-4073-a541-119ab5377aa9,3,1,3,5369,12544,437,82,18350,17913,5369,351,0,3
061dc849-dc73-4073-a541-119ab5377aa9,3,1,4,4335,18304,562,256,23201,22639,4335,927,0,4
061dc849-dc73-4073-a541-119ab5377aa9,3,1,5,4446,23168,675,277,28289,27614,4446,1114,0,4
061dc849-dc73-4073-a541-119ab5377aa9,3,1,6,4760,28288,596,309,33644,33048,4760,1344,0,4
061dc849-dc73-4073-a541-119ab5377aa9,3,1,7,10243,33536,936,312,44715,43779,10243,1242,0,4
061dc849-dc73-4073-a541-119ab5377aa9,3,1,8,3138,44672,566,201,48376,47810,3138,765,89,3
061dc849-dc73-4073-a541-119ab5377aa9,3,1,9,9212,48256,646,238,58114,57468,9212,893,101,4
061dc849-dc73-4073-a541-119ab5377aa9,3,1,10,4124,58112,874,374,63110,62236,4124,1401,95,4
