time,session,depth,label,turn,step,tool,path,argChars
1790328695242,17a084cf-9432-43a8-b80b-8919b47feba3,3,Research stream B effects,1,48,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-b-effects.md,1583
1790328576390,1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,Pink slime and economics,1,51,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-pinkslime-economics.md,64029
1790328580707,1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,Pink slime and economics,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-pinkslime-economics.md,395
1790328472308,1deec50d-0878-4863-bb81-61106e0e28a5,3,Part B reporting protocols research,1,56,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/05b-reporting-protocols.md,58757
1790328501188,1deec50d-0878-4863-bb81-61106e0e28a5,3,Part B reporting protocols research,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/05b-reporting-protocols.md,3120
1790328505747,1deec50d-0878-4863-bb81-61106e0e28a5,3,Part B reporting protocols research,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/05b-reporting-protocols.md,2128
1790328940752,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,51,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,23213
1790329060012,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,56,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,19073
1790329067053,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,1748
1790329085254,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,60,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,18766
1790329096449,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,621
1790329096487,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,842
1790329096505,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,2015
1790329096534,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,2312
1790329111862,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,65,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,4702
1790329115051,1e0ef8e5-13ab-407d-9611-97e58bc5370f,2,Research rumour risk amplification theory,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/cascade-theory.md,648
1790329636927,1ece4a27-295e-45a1-b4e8-f4a61be5e7a2,3,LLM-driven IO research 2024-26,1,36,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/llm-io.md,61505
1790329639984,1ece4a27-295e-45a1-b4e8-f4a61be5e7a2,3,LLM-driven IO research 2024-26,1,37,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/llm-io.md,154
1790325000046,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,67,write,/Users/leonvanbokhorst/repos/deep-research/demonstrated-misuse-drone-brief.md,37603
1790325041662,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,71,write,/Users/leonvanbokhorst/repos/deep-research/demonstrated-misuse-drone-brief.md,31621
1790325059762,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,76,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,4351
1790325063647,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,77,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,2639
1790325073314,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,80,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,4437
1790325082299,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,82,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,5868
1790325088913,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,84,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,3591
1790325095561,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,86,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,2926
1790325099721,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,87,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,3033
1790325106384,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,89,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,2804
1790325114333,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,92,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,1255
1790325117013,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,93,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,1178
1790325131793,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,97,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,4802
1790325152536,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,103,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,819
1790325155402,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,104,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,1500
1790325164804,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,106,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,4624
1790325172171,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,1,108,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,2047
1790325205043,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,2,1,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,6658
1790325445196,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,3,1,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,6857
1790325465153,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,3,5,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,4596
1790325474287,214d85c6-dbe8-43ae-bb06-96929af0216d,1,Criminal terrorist misuse evidence,3,8,edit,/Users/leonvanbokhorst/repos/deep-research/criminal-misuse-brief.md,1043
1790325056703,219f73d7-254d-4d3d-962b-879d88a0bc7c,2,Loitering munitions market costs,1,39,write,/Users/leonvanbokhorst/repos/deep-research/loitering_munitions_open_market_brief.md,10828
1790325153590,219f73d7-254d-4d3d-962b-879d88a0bc7c,2,Loitering munitions market costs,1,46,edit,/Users/leonvanbokhorst/repos/deep-research/loitering_munitions_open_market_brief.md,778
1790325153608,219f73d7-254d-4d3d-962b-879d88a0bc7c,2,Loitering munitions market costs,1,46,edit,/Users/leonvanbokhorst/repos/deep-research/loitering_munitions_open_market_brief.md,491
1790325224788,219f73d7-254d-4d3d-962b-879d88a0bc7c,2,Loitering munitions market costs,1,51,write,/Users/leonvanbokhorst/repos/deep-research/loitering_munitions_open_market_brief.md,10457
1790325230371,219f73d7-254d-4d3d-962b-879d88a0bc7c,2,Loitering munitions market costs,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/loitering_munitions_open_market_brief.md,1053
1790325230404,219f73d7-254d-4d3d-962b-879d88a0bc7c,2,Loitering munitions market costs,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/loitering_munitions_open_market_brief.md,823
1790324846937,230a12e6-6703-4fa1-97a8-d3265be4edb1,1,Swarm coordination evidence audit,1,43,write,/Users/leonvanbokhorst/repos/deep-research/swarm-audit-brief.md,23798
1790324947497,279d0ac8-42e7-4ca8-8ac6-58f028f6451c,3,Colombia pipeline and policy evidence,1,27,write,/Users/leonvanbokhorst/repos/deep-research/research/notes-colombia-policy.md,36736
1790325002289,279d0ac8-42e7-4ca8-8ac6-58f028f6451c,3,Colombia pipeline and policy evidence,1,31,write,/Users/leonvanbokhorst/repos/deep-research/research/notes-colombia-policy.md,29109
1790325036815,279d0ac8-42e7-4ca8-8ac6-58f028f6451c,3,Colombia pipeline and policy evidence,1,33,write,/Users/leonvanbokhorst/repos/deep-research/research/notes-colombia-policy.md,28325
1790325072165,279d0ac8-42e7-4ca8-8ac6-58f028f6451c,3,Colombia pipeline and policy evidence,1,35,write,/Users/leonvanbokhorst/repos/deep-research/research/notes-colombia-policy.md,27876
1790324780464,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,31,write,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,22208
1790324786725,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,972
1790324786743,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,1010
1790324786753,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,33,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,825
1790324792975,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,35,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,2094
1790324792986,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,35,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,1252
1790324797588,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,37,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,371
1790324801707,2da418c8-78b5-4a1e-bf1c-bde3fd2d89c0,1,GNSS-denied nav and edge AI access,1,39,edit,/Users/leonvanbokhorst/repos/deep-research/findings/generic_enablers_brief.md,1190
1790328363092,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,52,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas-DRAFT.md,454
1790328611529,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,71,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,28971
1790328645227,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,76,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,7380
1790328652428,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,77,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,1523
1790328656288,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,78,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,1318
1790328669166,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,81,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,2263
1790328674213,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,82,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,1999
1790328677810,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,83,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,1759
1790328693693,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,86,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,358
1790328777698,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,92,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,12382
1790328785906,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,94,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,4489
1790328789782,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,95,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,2259
1790328796224,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,97,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,2956
1790328800957,31ca772b-cb14-42f3-b07d-64354d9cda59,2,Personas and influence-for-hire,1,98,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/sub-personas.md,2717
1790329040144,3b284c34-2f3a-489e-bd11-6c9add7fde1c,3,Anthrax letters research stream,1,78,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-c-anthrax.md,15396
1790329060204,3b284c34-2f3a-489e-bd11-6c9add7fde1c,3,Anthrax letters research stream,1,80,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-c-anthrax.md,13716
1790328440543,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,47,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,21408
1790328461443,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,1509
1790328461460,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,1443
1790328468678,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,4280
1790328480948,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,1312
1790328480963,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,1453
1790328480974,414abba5-9455-4df0-b917-95ea002ee90b,2,Research active measures hybrid warfare,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/active-measures-hybrid.md,1556
1790328302201,42c75fd5-9805-461d-bb22-827fd626fba5,3,Topic 2 adaptive narrative research,1,22,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/raw-topic2.md,31114
1790328321186,42c75fd5-9805-461d-bb22-827fd626fba5,3,Topic 2 adaptive narrative research,1,24,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/raw-topic2.md,2995
1790328350875,42c75fd5-9805-461d-bb22-827fd626fba5,3,Topic 2 adaptive narrative research,1,26,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/raw-topic2.md,27200
1790329008266,43ef5bbb-5c03-40a7-9dd3-5ee7fcdb2981,3,Audience effects of synthetic corroboration,1,47,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-audience-effects.md,23601
1790329016900,43ef5bbb-5c03-40a7-9dd3-5ee7fcdb2981,3,Audience effects of synthetic corroboration,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-audience-effects.md,890
1790329019858,43ef5bbb-5c03-40a7-9dd3-5ee7fcdb2981,3,Audience effects of synthetic corroboration,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/_sub-audience-effects.md,944
1790328018736,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,13,write,/Users/leonvanbokhorst/repos/deep-research/tools/fetch2.sh,2558
1790328248086,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,37,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,21925
1790328278355,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,42,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,7593
1790328315143,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,44,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,23848
1790328373776,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,48,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,36713
1790328399062,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,52,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,3592
1790328410728,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,54,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,5393
1790328425492,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,7868
1790328440252,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,4855
1790328469319,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,10609
1790328492750,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,9618
1790328516286,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,72,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,1750
1790328521995,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,73,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,5299
1790328546928,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,77,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,13509
1790328583430,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,78,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,46065
1790328618464,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,80,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,43817
1790328664836,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,83,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,44051
1790328676956,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,85,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,10121
1790328747029,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,92,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,41734
1790328781391,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,95,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,41734
1790328816477,46b82e74-e114-4473-b55d-e2c13cfef604,1,Health and military scare cases,1,97,write,/Users/leonvanbokhorst/repos/deep-research/amplification/findings/06-health-military-cases.md,40763
